probeset_id	array_01.cel	array_02.cel	array_03.cel	array_04.cel	array_05.cel	array_06.cel	array_07.cel	array_08.cel	array_09.cel	array_10.cel	array_11.cel	array_12.cel	array_13.cel	array_14.cel	array_15.cel	array_16.cel	array_17.cel	array_18.cel
hsa-miR-525-5p_st	0.66691	0.18522	0.32869	0.44300	0.91748	0.22448	0.59787	0.28665	1.16625	0.66691	0.52693	0.74255	1.21023	0.59767	0.95659	0.88213	0.31815	0.32398
hsa-miR-525-3p_st	0.33658	0.44319	0.64868	0.60884	0.25552	0.59238	0.48189	0.50304	0.40224	0.48189	0.24163	0.27457	0.41122	0.30056	0.25940	0.61424	0.71567	0.28037
hsa-miR-523-star_st	1.12690	0.93450	0.98523	0.98523	0.47193	0.65783	1.42265	1.16301	0.79330	0.86089	0.84535	0.64842	1.65240	0.73830	0.46925	0.49541	0.75730	0.77782
hsa-miR-523_st	0.61066	0.41420	0.46504	0.18145	0.67643	0.46504	0.50716	0.41955	0.54324	0.44754	1.27259	0.47901	1.05790	0.46949	0.31948	0.20855	0.65009	0.47901
hsa-miR-518f-star_st	1.30577	0.87887	0.76479	0.93935	0.82336	0.65783	0.65193	0.81343	0.87887	0.96366	0.51166	1.10653	0.57499	0.78467	0.85774	0.71506	0.85806	0.15638
hsa-miR-518f_st	0.08122	0.43076	0.78231	0.20459	0.82099	0.45164	0.72307	0.47885	0.57225	0.33826	0.50139	0.44918	0.40170	0.78231	0.77143	0.38313	0.39096	0.48965
hsa-miR-520b_st	0.55675	0.61771	0.79160	0.30196	0.66475	0.57511	0.51067	0.63151	0.61771	0.44708	0.55918	0.60180	0.29928	0.43756	0.75909	0.85789	0.56939	0.67794
hsa-miR-518b_st	0.50697	0.62449	0.66289	0.96128	1.39420	0.56819	0.64960	0.82822	1.36822	1.27592	0.74758	0.80441	0.58977	1.12061	1.02093	0.58865	0.58977	0.80109
hsa-miR-526a_st	1.09219	0.95777	0.66429	0.73507	0.58550	0.67381	0.50375	0.36840	0.68892	0.93272	0.61614	0.53625	0.63152	0.49483	1.23040	0.40039	0.73165	0.64587
hsa-miR-520c-5p_st	1.20569	1.62683	1.69212	0.84135	0.47382	0.94134	1.23237	0.79141	1.03003	0.46641	0.72797	1.47317	0.74966	0.74734	0.59031	0.62798	0.80737	0.67396
hsa-miR-520c-3p_st	0.96745	0.73085	0.82407	1.00159	0.71861	1.24626	0.82407	0.88954	1.31149	0.95108	0.80900	1.05912	0.55567	0.84188	0.86076	0.87135	1.01520	1.05912
hsa-miR-518c-star_st	1.06112	1.00846	0.63462	1.03479	0.85892	0.56039	0.77434	0.93894	1.03479	1.07350	1.08998	1.47387	1.70403	1.47317	1.13064	0.80146	1.24211	1.11999
hsa-miR-518c_st	0.55675	0.45179	0.63495	0.47550	0.49050	0.22910	0.60715	0.68143	0.51420	0.54869	0.51420	0.64842	0.55676	0.29323	0.50510	0.41968	0.44646	0.49202
hsa-miR-524-5p_st	1.11000	0.48032	0.91004	0.56233	1.43680	0.68012	0.20459	0.28665	0.48032	0.50463	0.22321	1.10770	0.77180	0.56233	0.71745	0.76062	0.57615	0.80519
hsa-miR-524-3p_st	0.33658	0.26066	0.81534	0.65516	0.24815	0.91208	0.43923	0.37117	0.73657	0.43063	0.68849	1.03546	0.41939	0.56337	0.86647	0.43989	0.35227	0.37677
hsa-miR-517-star_st	0.58436	0.71748	0.17612	0.17123	0.57774	0.69900	0.50359	0.67734	0.97920	0.81531	0.80965	0.94508	0.62264	0.67258	0.54555	0.61428	0.61788	0.56585
hsa-miR-517a_st	0.54518	0.67071	1.44699	1.39099	0.82336	2.27891	1.08147	0.74585	1.36822	0.65630	0.86862	1.26815	0.74966	0.60332	0.86277	0.47396	0.60096	0.55177
hsa-miR-519d_st	0.39308	0.94758	0.94921	0.62957	0.89874	0.64358	1.32036	0.58121	0.70158	0.74028	0.50375	0.64786	0.59052	0.80353	0.61911	1.42540	0.55675	0.51063
hsa-miR-521_st	0.56200	0.93157	0.63524	0.46725	0.90128	0.38909	0.60877	0.47107	0.22407	1.06719	0.54609	0.53341	0.30127	0.56607	0.54555	0.72165	0.64178	0.40958
hsa-miR-520d-5p_st	0.61017	0.84771	1.04400	1.03172	0.72296	0.71209	0.42380	0.53369	1.05099	1.06195	0.82824	0.65120	1.31457	1.18640	0.67707	0.62495	0.82001	0.30573
hsa-miR-520d-3p_st	0.89622	0.78837	0.61191	0.39778	0.25171	1.30058	0.70486	0.87082	0.63781	0.94773	1.22113	0.67360	0.46830	1.08430	0.67014	0.40923	0.54417	0.78851
hsa-miR-517b_st	0.70404	0.47825	0.87588	0.40118	0.52682	0.98018	0.50081	0.88428	1.52292	0.81253	0.82533	0.61394	0.74173	0.72088	0.71745	0.33472	0.57409	0.73723
hsa-miR-520g_st	1.13395	0.40890	0.57634	0.77925	0.53897	0.97920	0.71745	0.65783	0.57634	0.85097	0.62727	0.94550	0.32186	0.90820	0.71202	0.40923	0.53068	0.61554
hsa-miR-516b_st	0.89946	1.03532	0.92829	1.12213	0.73538	1.02330	0.84689	0.84872	0.70205	0.92852	0.63336	1.02848	1.39212	0.79983	1.47317	0.74287	1.24211	1.32781
hsa-miR-516b-star_st	0.92218	0.17549	0.36987	0.20394	0.93792	0.56951	0.73441	0.71225	0.94808	0.65783	0.33777	1.12418	0.42070	0.33594	0.24260	0.57266	0.72270	1.00319
hsa-miR-518e-star_st	1.30439	0.73623	0.70172	0.90794	1.30104	0.14884	1.34932	0.24818	1.13239	0.96793	0.58098	0.76016	0.68175	0.20459	0.48358	0.39905	0.97212	0.60376
hsa-miR-518e_st	0.60229	0.45209	0.87643	0.33658	0.61474	0.49184	0.49080	0.74252	0.74902	0.83801	0.50375	0.47811	0.26735	0.35928	0.51403	0.53260	0.83397	0.22986
hsa-miR-518a-5p_st	0.79443	0.78468	0.83712	0.41109	0.43583	1.52719	0.86584	0.73774	0.77289	0.80622	1.90122	1.44269	0.57001	1.28376	1.29680	0.69394	0.54751	0.49202
hsa-miR-518a-3p_st	0.59092	1.15017	0.99347	0.45034	0.58577	0.98833	0.71745	1.16126	0.46504	1.03602	0.59165	0.71042	0.65562	0.75582	0.68333	0.62084	0.97123	0.70935
hsa-miR-518d-5p_st	1.43680	0.45859	0.95777	0.97344	0.82336	1.20958	0.41462	0.69485	0.73176	1.53258	0.84128	1.47317	2.01763	0.78468	0.94786	0.66147	0.87062	1.20930
hsa-miR-518d-3p_st	0.56816	0.30143	0.34395	0.49204	0.65880	0.70755	0.34395	0.59164	0.18062	0.18249	0.41408	0.50549	0.33506	0.49204	0.54571	0.16220	0.39024	0.27827
hsa-miR-517c_st	0.56939	0.42839	0.93721	0.61837	0.52528	0.56819	0.82774	0.73034	0.95363	0.75601	0.64361	0.49471	0.77106	0.46463	0.69809	1.09387	0.40516	0.62520
hsa-miR-520h_st	0.71618	0.52340	0.46504	0.59635	0.50375	0.18998	0.56210	0.65783	0.45329	0.59818	0.78914	0.70677	0.39881	0.46360	0.73627	0.63210	0.18169	0.45880
hsa-miR-522-star_st	1.51198	0.53089	0.66007	0.59145	1.21777	0.22321	0.55344	0.92963	1.01478	1.20850	0.56574	1.12134	0.58477	0.68618	1.27994	0.33769	0.08596	0.69352
hsa-miR-522_st	0.46994	0.30949	0.47819	0.33794	0.69974	0.65927	0.78701	0.79118	0.82988	0.88057	0.74892	0.37722	1.05835	0.35523	0.88269	0.54555	0.55115	0.57581
hsa-miR-519a-star_st	0.79443	1.69522	0.35560	1.22647	0.73508	0.38389	0.58100	0.36389	0.14690	1.01165	0.60750	0.59809	0.70700	0.93568	0.44730	0.56024	0.67300	1.00617
hsa-miR-519a_st	0.57772	0.45843	0.62449	0.25119	0.52472	0.58916	0.55211	0.49250	0.62449	0.38661	0.52472	1.29738	0.43864	0.49999	0.55211	0.29376	0.57772	0.78330
hsa-miR-527_st	0.86820	0.61793	0.81554	0.84187	1.19528	0.46504	0.34463	0.49871	0.81222	1.48430	0.78263	2.79123	0.94502	0.63900	0.56557	1.42540	0.86038	1.13399
hsa-miR-516a-5p_st	0.74103	0.72471	0.60117	0.57110	0.82336	0.79841	0.66405	0.75805	0.19797	0.78675	0.75805	0.74876	0.45317	0.88596	0.70254	0.50919	0.69288	0.74838
hsa-miR-516a-3p_st	0.50651	0.29331	0.22380	0.25895	0.30907	0.36506	0.41454	0.78201	0.54686	0.48609	0.86862	0.50083	0.67203	0.49805	0.95539	0.69964	0.56124	0.85837
hsa-miR-499-5p_st	0.34730	0.51752	0.60470	0.24245	0.94943	0.56792	0.71745	0.60492	0.37601	0.62213	0.56370	0.39687	0.32525	0.69564	0.62754	0.58680	0.32640	0.55851
hsa-miR-499-3p_st	1.00438	0.96151	0.59205	0.33658	0.50750	0.66158	0.53842	0.69994	0.68613	0.72484	0.55141	0.64842	0.74966	0.54189	0.72119	0.66532	0.86038	1.29948
hsa-miR-500_st	6.18499	6.40922	6.62030	6.66995	6.52484	6.53514	6.70534	6.65252	6.61286	6.34982	6.38400	6.15018	6.06592	5.72085	6.13234	6.06940	6.20169	6.06119
hsa-miR-500-star_st	6.92315	7.17729	7.31431	7.36544	7.29506	7.13602	7.13521	7.21809	7.17773	7.18309	6.94034	6.92175	7.05730	7.01497	6.95021	7.35400	7.07669	6.97286
hsa-miR-501-5p_st	5.71037	5.80677	5.68894	5.79693	5.65180	5.92527	5.92735	5.79340	6.00181	5.78908	5.47230	5.33370	5.22428	5.47798	5.64676	5.16597	4.76453	5.59618
hsa-miR-501-3p_st	6.05389	6.13438	6.80905	5.99373	6.21129	6.20186	6.18680	6.32409	5.90802	6.27651	6.33031	6.09245	6.15675	5.92226	6.05054	6.21094	6.29242	6.12208
hsa-miR-502-5p_st	2.15423	0.94416	0.98688	2.67157	1.20879	1.43014	1.54229	1.55944	1.41839	1.67153	1.75246	1.09977	1.47728	1.15996	1.53947	1.28261	1.73289	1.21231
hsa-miR-502-3p_st	7.08753	7.33883	7.37252	7.22797	7.37955	7.38405	7.23026	7.35629	7.00459	7.26517	7.07205	6.96183	7.20432	7.07514	7.08042	7.29941	7.08808	7.14120
hsa-miR-503_st	5.27073	5.65360	4.79567	5.80714	5.35307	5.59304	5.24446	5.13121	5.52699	5.48265	5.44399	5.77074	6.66927	5.76354	6.45648	6.65806	6.18628	6.37137
hsa-miR-504_st	2.63313	3.13528	3.47656	3.37190	3.76896	3.72834	3.01336	3.94322	3.99890	4.37746	2.22695	2.51613	1.08577	2.34978	2.89808	2.75522	2.36802	0.95863
hsa-miR-505-star_st	4.80906	4.69983	4.42501	4.68610	5.47359	4.71504	5.61769	5.26387	4.95912	5.40886	5.45836	4.88719	4.90798	4.86614	4.83673	4.84574	3.54474	5.05335
hsa-miR-505_st	2.35328	2.13955	1.21204	1.94805	2.03690	1.09835	3.48264	2.03155	4.38659	2.53763	2.88181	3.11849	1.31332	1.31245	1.14954	2.00539	1.70872	1.59985
hsa-miR-513a-5p_st	1.38563	0.88395	0.71269	0.62449	0.79781	0.81331	0.64545	0.76327	1.47365	0.32864	1.01799	1.55101	1.19392	1.23087	0.91611	1.75201	1.86277	1.12286
hsa-miR-513a-3p_st	0.49550	0.52433	0.25105	0.88201	0.32113	0.62747	0.80222	1.20116	0.64475	0.63588	0.84666	0.44343	0.57001	0.62176	0.81477	0.90024	0.57507	0.18964
hsa-miR-506_st	1.65599	0.81976	1.45397	1.28078	1.31956	0.99926	0.84518	0.84920	0.81976	0.81589	0.83354	1.44384	1.46428	1.81077	0.88164	1.18873	1.19492	0.49202
hsa-miR-507_st	0.68434	0.47487	0.24252	0.12571	0.80586	0.60611	0.38403	0.88428	0.35006	0.25045	0.45326	0.87244	0.17148	0.51677	0.51662	0.23278	0.17733	0.66007
hsa-miR-508-5p_st	0.36360	0.25717	0.39689	0.96992	1.01044	0.65783	0.64593	0.95765	0.90461	0.29029	0.80357	1.38987	0.28879	0.71652	0.74747	0.68935	0.56387	0.65813
hsa-miR-508-3p_st	0.22195	0.67150	0.19841	0.49978	0.78236	0.81331	0.68720	0.50506	0.74708	1.17257	0.68720	0.83659	0.39220	0.65309	0.90089	0.12296	0.67467	0.75905
hsa-miR-509-5p_st	1.71359	2.42541	1.97366	1.32765	2.41173	2.00220	2.31134	2.04217	1.79076	1.55412	0.91084	1.51300	1.45282	1.32664	1.91122	2.69596	1.43680	1.33606
hsa-miR-509-3p_st	0.76678	0.67516	0.27178	0.51134	0.35673	0.53224	0.57094	0.60264	0.74828	0.70412	0.43323	0.35381	0.48658	0.43936	0.53014	0.61925	0.74812	0.39240
hsa-miR-510_st	2.59073	1.48827	0.94119	1.65944	2.42659	2.14292	2.37438	2.19603	1.94362	2.05115	1.34476	1.42708	2.61959	1.76130	1.02170	1.76328	1.50687	1.27724
hsa-miR-514_st	0.77151	0.33210	0.78901	0.46504	0.65783	0.62956	0.93220	0.50140	1.19396	0.66305	0.50375	0.06693	0.45116	0.63481	0.70485	0.29487	1.55700	0.56832
osa-miR528_st	3.70756	2.81963	2.55841	2.08260	3.15424	2.00859	2.88500	2.33598	3.09727	2.24960	2.40521	3.56694	2.31397	2.34397	2.40530	3.52243	2.31287	3.22966
osa-miR529a_st	1.17771	0.74451	0.69389	1.61513	0.85758	0.69389	0.34872	0.88428	1.08948	1.12426	0.88668	0.61011	1.15385	1.04864	1.04028	0.94479	0.78560	1.05517
osa-miR530-5p_st	0.79443	1.16105	0.75204	0.93935	1.12779	0.97227	0.87654	0.49039	0.71316	1.03062	1.05734	0.99001	0.78888	0.29723	0.44787	0.78202	0.69429	1.50232
osa-miR530-3p_st	1.93489	1.72396	1.66345	1.47624	2.37609	1.49378	1.01214	1.82609	1.15660	1.41971	2.22709	1.28539	1.59676	2.52441	1.97137	2.36468	1.80008	1.36841
osa-miR531_st	1.31457	1.00076	1.04820	1.44741	2.59271	0.81325	1.04725	0.76192	1.07905	0.81293	1.37216	1.63018	2.88095	2.24612	2.08009	2.40365	2.51582	2.48667
hsa-miR-532-5p_st	7.59987	7.96074	8.07511	8.00704	8.11460	7.96074	8.16820	8.13381	7.87323	7.84195	7.96671	7.46562	7.60028	7.65009	7.37877	7.51108	7.46978	7.42313
hsa-miR-532-3p_st	6.12641	6.49083	6.17531	6.05510	6.30759	6.37211	6.26785	6.17575	6.38386	6.01982	6.17145	5.33506	5.88379	5.58433	5.52012	5.43955	5.88922	5.71870
mmu-miR-532-5p_st	7.69661	7.90602	7.82585	7.83238	8.01142	7.88189	8.00745	8.23051	8.12163	7.89043	7.77528	7.51694	7.77068	7.35752	7.63654	7.67449	7.37335	7.46312
mmu-miR-532-3p_st	6.21398	6.06387	6.17904	6.30010	6.17459	6.32116	6.64829	6.29200	6.23037	6.00213	6.08138	5.45382	5.67428	5.66858	5.18080	5.77405	5.54234	5.23060
fru-let-7h_st	1.22749	1.62186	1.79667	2.09776	0.99260	1.57693	1.07472	1.70189	1.74007	1.84913	1.98000	1.45799	1.69383	1.70337	0.92218	1.54580	1.62755	1.29492
tni-let-7h_st	1.99486	1.55794	1.92484	2.30627	1.93475	2.89929	1.78530	2.33118	2.70694	1.89446	1.82067	3.11432	1.21096	2.42995	1.83582	3.44224	1.19938	1.37413
fru-miR-223_st	2.32762	3.02507	2.32762	3.17221	1.87484	1.40969	1.14846	2.29516	3.22073	2.61586	3.28891	2.10606	2.37283	2.59373	2.50891	2.60059	3.23612	2.66116
tni-miR-223_st	1.99433	2.11048	2.65566	3.94426	1.94321	1.59221	1.33877	1.65203	2.53354	3.27389	1.79590	2.65566	2.05222	3.00406	2.74360	1.35738	2.12679	2.18755
fru-miR-124_st	0.61341	1.28249	0.96214	1.14922	1.25490	1.35779	1.17148	0.97666	0.40485	1.03504	1.50334	1.12286	1.13261	0.93935	0.61397	0.48269	0.62700	1.45468
tni-miR-124_st	0.80134	0.86304	1.31077	0.62449	0.96246	0.67561	0.58466	0.20994	1.31716	1.41726	0.78250	1.33547	0.80866	1.02107	0.60115	0.70970	0.72888	0.63112
fru-let-7e_st	3.11490	2.52326	2.79136	2.94238	1.70161	2.60661	2.61551	1.51488	2.06546	2.57544	2.31803	2.53876	1.67940	2.64067	1.99446	2.64187	2.69196	2.80742
tni-let-7e_st	1.52826	1.36071	2.44334	2.70006	2.39548	2.40859	1.88491	1.31442	1.94256	2.63819	2.60066	3.80909	1.81939	2.56478	2.46116	2.27805	3.56925	2.50308
fru-miR-219_st	0.91673	0.90698	1.36737	1.65615	0.77219	0.86736	1.63569	0.88428	1.08805	0.54599	0.45192	0.79895	0.54375	0.75503	0.51747	0.95982	0.87875	0.49644
tni-miR-219_st	1.02256	0.78468	0.42906	1.07667	1.01044	0.90040	0.56519	0.59351	0.56519	1.20771	0.44648	0.59139	1.04166	0.70489	0.86515	0.78096	0.50986	1.29573
fru-miR-101a_st	3.75333	2.78781	2.96423	4.45738	3.50343	2.31538	2.86419	2.38322	2.83103	3.52404	1.92931	2.29490	2.71259	2.12654	2.09793	1.26977	0.69306	1.34170
tni-miR-101a_st	3.39373	3.22813	2.99616	3.51538	3.67708	3.07269	2.71386	1.60651	2.56865	4.21716	2.82058	1.87583	1.29551	1.77564	1.33370	1.86107	1.79636	1.03201
fru-miR-222_st	14.45246	14.49011	14.45464	14.56472	14.46602	14.49200	14.47829	14.46181	14.45981	14.44861	14.46142	14.47231	14.45787	14.46808	14.44843	14.47353	14.45990	14.46263
tni-miR-222_st	14.47246	14.45416	14.45518	14.47454	14.45886	14.46622	14.45891	14.45257	14.46366	14.45274	14.47591	14.45753	14.44974	14.44936	14.46783	14.46716	14.45722	14.46297
fru-miR-221_st	13.39726	13.33179	13.25952	13.27952	13.32080	13.28263	13.20983	13.28608	13.35766	13.33990	13.26386	13.32480	13.31907	13.35271	13.43129	13.41311	13.38506	13.41008
tni-miR-221_st	13.42555	13.31714	13.29926	13.30353	13.34178	13.33305	13.24366	13.32168	13.36989	13.33966	13.29966	13.31665	13.34554	13.44722	13.43936	13.41613	13.43361	13.44633
fru-miR-142a_st	0.43977	0.46504	1.02086	0.91847	0.63695	0.63128	0.80801	0.86340	0.58933	0.64717	0.76953	0.97585	0.81276	0.66769	0.60865	0.84661	0.71567	0.93935
tni-miR-142a_st	0.86119	0.64803	0.48045	1.05923	0.70620	0.52923	0.34611	0.82329	0.46836	0.52729	0.53688	0.52437	0.64091	0.47885	0.57868	0.54887	0.57630	0.60817
fru-miR-9_st	1.85086	1.03611	0.42343	1.14922	1.74281	1.15017	0.73972	0.59846	1.86104	0.80813	1.12005	0.69188	0.92500	1.10802	1.24325	0.71389	0.41939	0.83745
tni-miR-9_st	2.00539	0.97622	0.80496	0.83837	1.37983	1.21359	0.87397	0.50270	0.70011	1.41333	0.99850	0.84995	0.44324	0.81071	0.39780	0.56575	0.89553	0.39104
fru-miR-23a_st	13.66582	13.54127	13.55762	13.49438	13.43263	13.41271	13.39983	13.54688	13.54093	13.64743	13.41401	13.51369	13.53323	13.57210	13.57137	13.54862	13.57975	13.58445
tni-miR-23a_st	13.63363	13.54748	13.50019	13.52167	13.46330	13.43718	13.42811	13.55535	13.51303	13.63460	13.45340	13.58857	13.58120	13.55174	13.56360	13.55796	13.57519	13.58213
fru-miR-25_st	9.98625	9.90658	9.97482	10.06026	9.91649	9.89960	9.98959	9.89842	10.06141	10.09354	9.98033	9.98108	9.93819	9.87714	10.01731	9.95668	9.99940	10.03844
tni-miR-25_st	9.99887	10.04601	9.93393	10.16989	9.94907	10.05579	10.03177	9.71594	10.16884	10.06292	10.00472	9.93093	9.89023	9.95247	10.06724	9.90287	10.10447	10.05591
fru-miR-17_st	12.47966	12.34946	12.32253	12.34978	12.28225	12.35042	12.24086	12.30506	12.20367	12.21222	12.10190	12.14714	11.91470	11.84968	11.69975	11.84168	11.94097	12.02603
tni-miR-17_st	12.41252	12.33138	12.31215	12.35290	12.21572	12.28829	12.22134	12.35204	12.16931	12.17259	12.05697	12.25793	11.79021	11.87057	11.63177	11.75241	11.88886	11.98640
fru-miR-18_st	9.70065	9.67799	9.83672	9.81291	9.70310	9.77262	9.64612	9.70250	9.66870	9.53458	9.54691	9.46382	8.95554	8.89319	8.94406	8.87100	8.85013	8.73536
tni-miR-18_st	9.73208	9.76624	9.86430	9.76143	9.65903	9.70891	9.59218	9.84408	9.64521	9.64336	9.59285	9.43998	9.00551	8.99985	8.89195	8.92208	8.87536	8.85811
fru-miR-19a_st	6.26492	5.32248	5.97316	5.83408	5.81850	5.41375	5.55566	5.83088	6.03879	6.05918	5.64172	5.37342	5.27154	5.31277	5.34425	5.18929	5.85685	5.56102
tni-miR-19a_st	6.01621	5.55054	5.86637	5.50156	5.84249	6.08691	6.09326	5.67458	5.96134	6.03721	5.97129	5.25609	5.17159	4.53213	5.11844	5.40751	5.71918	5.51523
fru-miR-19b_st	11.27068	11.04740	11.10431	11.08953	11.12433	11.11696	11.10380	11.32100	11.09586	11.01728	11.01973	11.10909	10.53980	10.68278	10.74707	10.65095	10.75566	10.78904
tni-miR-19b_st	11.17907	10.93786	11.10819	11.02364	11.09558	11.04773	10.99408	11.26568	11.08351	11.08713	11.01414	11.07237	10.47682	10.63581	10.71967	10.56671	10.75929	10.65638
fru-miR-92_st	13.38058	13.47756	13.54080	13.63146	13.54020	13.56537	13.61161	13.45883	13.48777	13.50764	13.69172	13.46797	13.71824	13.67721	13.72273	13.71440	13.72018	13.71245
tni-miR-92_st	13.35414	13.45816	13.49499	13.53246	13.49079	13.54608	13.58936	13.46493	13.44340	13.45795	13.62651	13.48921	13.68317	13.65388	13.69649	13.69549	13.69051	13.68081
fru-miR-184_st	1.49729	0.80454	0.93970	1.39430	1.00608	1.42877	0.44015	0.93526	1.09357	0.63976	0.68379	0.50083	1.12286	0.27298	0.71745	1.02137	0.49315	1.21306
tni-miR-184_st	1.18369	1.32175	0.92324	0.91778	0.64472	0.60812	0.90342	1.13339	1.14743	1.06195	1.00958	2.73174	1.79013	1.23205	1.26300	1.50628	0.62637	1.80706
fru-let-7a_st	13.31860	13.15952	13.18806	13.18936	13.22679	13.22763	13.22285	13.00389	13.16898	13.18691	13.18642	13.27316	13.05895	13.09038	13.22574	13.04702	13.08095	13.09118
tni-let-7a_st	13.23950	13.09603	13.15829	13.15847	13.17588	13.23116	13.21020	12.93581	13.07364	13.17443	13.17827	13.20156	13.01382	13.04662	13.19446	13.03919	13.07417	12.99125
fru-miR-187_st	0.65783	0.20328	0.32869	0.12678	0.30198	0.88841	0.42728	0.65783	0.62449	0.58920	0.34611	0.34611	0.81685	0.33658	0.45568	1.16363	0.74440	0.29921
tni-miR-187_st	0.57240	0.92183	0.45674	0.66138	0.62026	0.84234	0.52605	0.59323	0.73919	0.73305	0.58033	0.87848	0.57001	0.71307	0.99740	0.93947	0.90784	0.62026
fru-miR-137_st	0.23859	0.46504	0.37241	0.78883	0.26693	0.38754	0.76286	0.52257	0.36897	0.52040	0.36276	0.27807	0.52474	0.33658	0.42300	0.48062	0.73232	0.69761
tni-miR-137_st	0.55625	0.34444	0.64400	0.63335	0.67206	0.32685	0.92450	0.65783	0.80059	0.66142	0.40435	0.54517	1.31457	0.64649	0.71745	0.60598	0.31913	0.86152
tni-miR-204b_st	1.02803	0.89053	0.92490	0.93935	0.66909	1.11427	0.64397	0.58469	2.06844	1.50113	1.09616	1.28404	1.12903	0.89816	0.65140	1.03690	0.71567	0.70645
fru-miR-458_st	1.14689	0.19150	0.63985	0.63985	0.36382	0.47780	0.51911	0.18893	0.32355	1.02578	1.06530	0.33486	1.51570	0.65436	0.72036	0.54555	0.86378	0.65182
tni-miR-458_st	0.54513	0.48046	0.64297	1.54632	0.57590	0.81331	0.33448	0.64369	0.53471	0.64620	0.85447	0.60431	0.64918	0.44901	0.39473	0.28726	0.57396	0.60445
fru-miR-489_st	1.74584	2.20577	1.37693	1.57552	1.05767	0.91222	2.83811	1.46675	1.46213	0.69014	1.47633	1.47317	1.34877	0.94468	1.31773	0.67279	1.25070	0.31089
tni-miR-489_st	0.90395	1.60961	1.71751	0.89350	1.52909	1.86986	1.23090	0.98286	0.94952	1.21928	1.77388	1.29176	1.44789	1.41675	1.40033	2.17425	1.33853	1.47902
dre-miR-489_st	2.24016	1.61345	1.26065	2.79478	1.33625	1.71559	1.49161	0.71362	0.84710	1.56556	1.31667	1.34089	1.61933	1.37262	1.20036	0.90774	2.49105	1.03586
fru-miR-192_st	3.86756	2.97702	4.06200	4.30333	4.27296	4.15611	3.83323	3.05933	4.90308	4.57635	4.00051	4.91316	4.77630	5.47812	5.46931	5.05286	4.84119	4.95591
tni-miR-192_st	4.31296	3.86774	4.61236	5.00928	4.15451	2.51962	4.91753	4.27813	4.84742	4.65641	5.03178	5.42279	5.00309	4.71198	4.97177	5.45002	5.49201	5.27334
fru-miR-194_st	6.21801	6.20733	6.26430	6.52607	6.24116	6.41416	6.47344	6.46656	6.77980	6.60474	6.47695	6.52211	6.36452	6.40247	6.53026	6.66003	6.59314	6.52940
tni-miR-194_st	6.33099	6.25080	6.34272	6.65209	6.37768	6.57367	6.23771	6.46582	6.58344	6.47804	6.72847	6.39865	6.33367	6.30292	6.36954	6.86139	6.94591	6.81762
fru-miR-142b_st	0.42768	0.64143	0.65414	0.71523	0.51573	0.63466	0.51573	0.86357	1.18493	0.34611	0.67337	0.67162	0.61913	0.88141	0.30774	1.04767	0.80640	0.50896
tni-miR-142b_st	0.57234	0.30082	0.46504	0.76062	0.29585	0.48434	1.04162	0.67557	0.80109	0.40876	0.76102	1.08706	0.67882	0.78468	0.51516	0.54555	0.61132	0.38442
fru-miR-30b_st	8.17805	7.87109	8.00480	7.86172	7.80223	7.88709	7.84704	7.56184	7.96107	8.10857	7.73841	7.96274	7.16117	7.39398	7.24694	7.29391	7.34865	7.29725
tni-miR-30b_st	8.17139	7.83299	7.96846	7.97146	7.99765	8.07181	7.86792	7.76783	7.86744	8.16445	7.80321	8.12981	7.44879	7.42816	7.43537	7.31935	7.17548	7.28507
fru-miR-30d_st	8.04177	8.09153	8.25039	8.34707	8.20869	8.26969	8.20006	8.08198	8.12847	8.24172	7.87311	8.03314	7.83165	8.00027	7.61918	7.80300	7.86172	7.76442
tni-miR-30d_st	8.08353	8.29482	8.07563	8.29281	8.25863	8.20871	8.05801	8.41492	8.27298	8.13579	8.01970	8.22083	7.64600	7.87637	7.63483	7.82463	7.82964	7.75614
fru-miR-27b_st	10.17437	10.08266	10.06836	10.04279	9.92439	9.94135	9.65666	9.70564	9.72453	9.87441	9.25094	9.54142	8.44316	8.32630	8.13129	7.95320	8.39864	8.40795
tni-miR-27b_st	10.11994	10.09672	10.05730	9.97140	9.78130	9.97161	9.74749	9.70770	9.71848	9.82322	9.25495	9.49018	8.46236	8.33845	8.03506	8.04898	8.33637	8.39694
fru-miR-23b_st	12.82675	12.73020	12.74556	12.73530	12.70980	12.69302	12.71661	12.70816	12.63422	12.66418	12.48134	12.61646	12.10828	12.14036	11.90320	11.76900	11.84105	11.92525
tni-miR-23b_st	12.84147	12.72392	12.78272	12.76278	12.70283	12.73435	12.73932	12.74144	12.68005	12.69806	12.50502	12.60010	12.13378	12.10700	11.94507	11.78599	11.86854	11.95444
fru-miR-196a_st	7.86688	8.11391	8.07451	8.13018	7.92766	8.12426	8.01759	7.26303	7.88844	8.10968	7.64941	7.90751	7.16896	6.97324	7.36302	7.30733	6.78634	7.39769
tni-miR-196a_st	7.91051	7.86851	8.11746	7.75969	7.96392	8.26669	7.74685	7.56274	7.92643	7.86526	7.41956	7.91344	6.81339	7.24679	7.17063	7.29533	6.57948	6.83246
fru-miR-126_st	3.21258	2.38919	3.25935	2.25528	2.27985	2.10469	2.02832	1.26897	2.83739	1.86652	1.70191	2.40310	1.89106	2.16896	1.86986	1.33165	1.03553	2.56001
